sim_time_ns,instance_id,policy,event_type,reason,npu_used_bytes,npu_kv_bytes,kv_capacity_bytes,cpu_used_bytes,cxl_used_bytes,reserve_bytes,forecast_bytes,pressure,kv_pressure,trigger,target,active_decode_requests,resident_decode_requests,request_id,request_input_tokens,request_generated_tokens,raw_bytes,stored_bytes,storage_tier,score,utility,selected_requests,deferred_requests
73612466395,0,oracle_reserve_lru,trigger,forecast_above_trigger,30109343744,14048821248,14531455811,0,0,499122176,30608465920,1.000538952166955,1.0011346153623175,1.0,0.98,244,244,-1,0,0,0,0,,0.0,0.0,244,0
73612466395,0,oracle_reserve_lru,spill,proactive_target_headroom,30008680448,13948157952,14531455811,100663296,0,497025024,30505705472,0.9971798870235123,0.9940630287755,1.0,0.98,244,243,119,757,721,100663296,100663296,CPU,73612466395.0,0.0,0,0
73612466395,0,oracle_reserve_lru,spill,proactive_target_headroom,29771702272,13711179776,14531455811,337641472,0,494927872,30266630144,0.989364919138768,0.9776107661041286,1.0,0.98,244,242,134,1800,689,236978176,236978176,CPU,73612466395.0,0.0,0,0
74937404395,0,oracle_reserve_lru,trigger,forecast_above_trigger,30096760832,14036238336,14531455811,337641472,0,507510784,30604271616,1.0004018474672227,1.0008459791751005,1.0,0.98,248,246,-1,0,0,0,0,,0.0,0.0,248,0
74937404395,0,oracle_reserve_lru,spill,proactive_target_headroom,30006583296,13946060800,14531455811,427819008,0,507510784,30514094080,0.997454096422977,0.9946403011499341,1.0,0.98,248,245,161,679,659,90177536,90177536,CPU,74937404395.0,0.0,0,0
74937404395,0,oracle_reserve_lru,spill,proactive_target_headroom,29824131072,13763608576,14531455811,610271232,0,505413632,30329544704,0.9914214896347534,0.9819403089123842,1.0,0.98,248,244,166,1386,653,182452224,182452224,CPU,74937404395.0,0.0,0,0
74937404395,0,oracle_reserve_lru,spill,proactive_target_headroom,29700399104,13639876608,14531455811,734003200,0,503316480,30203715584,0.9873083486427826,0.9732812232958729,1.0,0.98,248,243,179,930,641,123731968,123731968,CPU,74937404395.0,0.0,0,0
74937404395,0,oracle_reserve_lru,admission,value_ranked_working_set,29700399104,13639876608,14531455811,734003200,0,503316480,30203715584,0.9873083486427826,0.9732812232958729,1.0,0.98,248,243,-1,0,0,0,0,,0.0,0.0,1,4
74937404395,0,oracle_reserve_lru,reload,value_ranked_admission,29826228224,13765705728,14531455811,643825664,0,0,29826228224,0.9749689256668705,0.9473039664463389,1.0,0.98,4,0,161,679,659,90177536,90177536,CPU,0.0,0.0,0,0
76024264584,0,oracle_reserve_lru,trigger,forecast_above_trigger,30105149440,14044626944,14531455811,643825664,0,503316480,30608465920,1.000538952166955,1.0011346153623175,1.0,0.98,253,249,-1,0,0,0,0,,0.0,0.0,253,0
76024264584,0,oracle_reserve_lru,spill,proactive_target_headroom,30006583296,13946060800,14531455811,742391808,0,501219328,30507802624,0.9972484393733785,0.9942073468691085,1.0,0.98,253,248,199,745,626,98566144,98566144,CPU,76024264584.0,0.0,0,0
76024264584,0,oracle_reserve_lru,spill,proactive_target_headroom,29910114304,13849591808,14531455811,838860800,0,499122176,30409236480,0.9940264789296681,0.987424396469508,1.0,0.98,253,247,214,730,617,96468992,96468992,CPU,76024264584.0,0.0,0,0
76024264584,0,oracle_reserve_lru,spill,proactive_target_headroom,29801062400,13740539904,14531455811,947912704,0,497025024,30298087424,0.9903932043867607,0.9797755375082563,1.0,0.98,253,246,232,828,589,109051904,109051904,CPU,76024264584.0,0.0,0,0
76080576693,0,oracle_reserve_lru,admission,value_ranked_working_set,29631193088,13570670592,14531455811,947912704,0,499122176,30130315264,0.9849090163974664,0.9682300900195746,1.0,0.98,252,245,-1,0,0,0,0,,0.0,0.0,1,6
