sim_time_ns,instance_id,policy,event_type,reason,npu_used_bytes,npu_kv_bytes,kv_capacity_bytes,cpu_used_bytes,cxl_used_bytes,reserve_bytes,forecast_bytes,pressure,kv_pressure,trigger,target,active_decode_requests,resident_decode_requests,request_id,request_input_tokens,request_generated_tokens,raw_bytes,stored_bytes,storage_tier,score,utility,selected_requests,deferred_requests
47835728846,0,oracle_reserve_lru,trigger,forecast_above_trigger,29473906688,13413384192,13825684236,0,0,494927872,29968834560,1.0027647479233799,1.005976400631576,1.0,0.98,241,241,-1,0,0,0,0,,0.0,0.0,241,0
47835728846,0,oracle_reserve_lru,spill,proactive_target_headroom,29293551616,13233029120,13825684236,180355072,0,494927872,29788479488,0.9967300218165405,0.9929314714315887,1.0,0.98,241,240,40,1372,582,180355072,180355072,CPU,47835728846.0,0.0,0,0
47835728846,0,oracle_reserve_lru,spill,proactive_target_headroom,29213859840,13153337344,13825684236,260046848,0,492830720,29706690560,0.9939933436983226,0.9870157477246178,1.0,0.98,241,239,41,595,574,79691776,79691776,CPU,47835728846.0,0.0,0,0
47835728846,0,oracle_reserve_lru,spill,proactive_target_headroom,29121585152,13061062656,13825684236,352321536,0,492830720,29614415872,0.9909058094111025,0.9803415979013684,1.0,0.98,241,238,48,691,560,92274688,92274688,CPU,47835728846.0,0.0,0,0
47835728846,0,oracle_reserve_lru,spill,proactive_target_headroom,29041893376,12981370880,13825684236,432013312,0,490733568,29532626944,0.9881691312928846,0.9744258741943974,1.0,0.98,241,237,61,603,534,79691776,79691776,CPU,47835728846.0,0.0,0,0
48010826876,0,oracle_reserve_lru,admission,value_ranked_working_set,28884606976,12824084480,13825684236,432013312,0,490733568,29375340544,0.9829062887578502,0.9630494824502225,1.0,0.98,240,236,-1,0,0,0,0,,0.0,0.0,1,3
48010826876,0,oracle_reserve_lru,reload,value_ranked_admission,29092225024,13031702528,13825684236,251658240,0,0,29092225024,0.9734331721947884,0.9425719773107076,1.0,0.98,3,0,40,1372,582,180355072,180355072,CPU,0.0,0.0,0,0
48221132060,0,oracle_reserve_lru,admission,value_ranked_working_set,28930744320,12870221824,13825684236,251658240,0,486539264,29417283584,0.9843097134338594,0.9660831869153358,1.0,0.98,238,235,-1,0,0,0,0,,0.0,0.0,2,1
48221132060,0,oracle_reserve_lru,reload,value_ranked_admission,29142556672,13082034176,13825684236,79691776,0,0,29142556672,0.9751172818059994,0.9462124226688436,1.0,0.98,1,0,41,595,574,79691776,79691776,CPU,0.0,0.0,0,0
48221132060,0,oracle_reserve_lru,reload,value_ranked_admission,29142556672,13082034176,13825684236,79691776,0,0,29142556672,0.9751172818059994,0.9462124226688436,1.0,0.98,1,0,48,691,560,92274688,92274688,CPU,0.0,0.0,0,0
